Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,Latitud,Longitud
BUENOS AIRES,Todd,732,NO,NO,NO,SI,NO,NO,SI,SI,SI,-34.0328240475348,-60.1562270065746
BUENOS AIRES,Viña,464,SI,SI,NO,NO,NO,NO,NO,SI,SI,-33.9922765156087,-60.2263211205477
BUENOS AIRES,Area Reserva Cinturón Ecológico,3550,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.6750056478487,-58.3105634248142
BUENOS AIRES,Avellaneda,25325,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6626508059016,-58.3656990232718
BUENOS AIRES,Crucesita,22745,SI,SI,NO,SI,NO,NO,SI,SI,SI,-34.66910587351,-58.3574544412345
BUENOS AIRES,Dock Sud,37392,SI,SI,NO,SI,NO,SI,SI,SI,SI,-34.6491266928534,-58.3411774769137
BUENOS AIRES,Gerli,32384,SI,SI,NO,SI,NO,NO,SI,SI,SI,-34.6847637540553,-58.3726025503412
BUENOS AIRES,Baigorrita,1848,SI,NO,NO,NO,NO,SI,SI,NO,SI,-34.7472686783062,-60.9889526585307
BUENOS AIRES,La Delfina,26,NO,NO,NO,NO,NO,NO,NO,NO,NO,-34.9420471191406,-61.1595687866211
BUENOS AIRES,Los Toldos,14496,SI,NO,NO,SI,NO,SI,SI,SI,SI,-35.0010365651503,-61.0381497866181
BUENOS AIRES,San Emilio,142,NO,NO,NO,NO,NO,NO,NO,NO,NO,-35.0319914044113,-60.8647685857183
BUENOS AIRES,Zavalía,327,NO,NO,NO,NO,NO,SI,SI,NO,NO,-34.8949208760254,-61.0044538243489
BUENOS AIRES,Banderaló,1339,NO,NO,NO,NO,SI,NO,NO,SI,SI,-35.0124666610174,-63.3741563457186
BUENOS AIRES,Cañada Seca,718,NO,NO,NO,NO,NO,NO,NO,NO,SI,-34.4155054560621,-62.9618553806295
BUENOS AIRES,Coronel Charlone,1348,SI,NO,NO,SI,SI,NO,SI,SI,SI,-34.672994561958,-63.3724454840572
BUENOS AIRES,Emilio V. Bunge,1986,NO,NO,NO,NO,SI,NO,SI,SI,SI,-34.7798328261907,-63.1960964862342
BUENOS AIRES,General Villegas (Est. Villegas),18275,SI,SI,NO,NO,SI,NO,SI,SI,SI,-35.0338419886306,-63.0146637107531
BUENOS AIRES,Massey (Est. Elordi),63,NO,NO,NO,NO,NO,NO,NO,NO,NO,-35.0490892294374,-63.1218876844046
BUENOS AIRES,Pichincha,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,-34.5804516676438,-62.3516395240412
BUENOS AIRES,Piedritas,2160,SI,NO,NO,SI,SI,SI,SI,SI,SI,-34.771104540922,-62.9846965760316
BUENOS AIRES,Santa Eleodora,293,NO,NO,NO,NO,NO,NO,SI,NO,SI,-34.6921180067125,-62.6957932681386
BUENOS AIRES,Presidente Derqui,50783,SI,SI,NO,SI,NO,SI,SI,SI,SI,-34.4928616935261,-58.8416985218723
BUENOS AIRES,Roberto De Vicenzo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.4369652784326,-58.7669941785147
BUENOS AIRES,Santa Teresa,5324,NO,NO,NO,NO,SI,NO,NO,SI,SI,-34.4366914158447,-58.7573470164393
BUENOS AIRES,Tortuguitas,26024,NO,NO,NO,SI,SI,SI,NO,SI,SI,-34.4578061717121,-58.76209072062
BUENOS AIRES,Villa Astolfi,6735,NO,SI,NO,SI,NO,SI,NO,SI,SI,-34.4858983446269,-58.8768335703823
BUENOS AIRES,Villa Rosa,23865,SI,SI,SI,SI,NO,SI,SI,SI,SI,-34.4077327133185,-58.8539345779841
BUENOS AIRES,Zelaya,3461,SI,SI,NO,NO,NO,SI,SI,SI,SI,-34.3657182841794,-58.893696088678
BUENOS AIRES,Carilo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-37.1641593745618,-56.9027914378095
BUENOS AIRES,Ostende,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-37.1300477581888,-56.8833984697828
CATAMARCA,Costa de Reyes,30,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.294959923009,-67.702902490024
CATAMARCA,El Pueblito,58,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.2888183254668,-67.1234522983543
CATAMARCA,El Puesto,432,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.9267621470675,-67.6304002049274
CABA,SAN TELMO,20453,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6215200115838,-58.3715453876304
CATAMARCA,Saujil,2368,NO,NO,NO,NO,SI,SI,SI,NO,SI,-28.173337080009,-66.2145148644181
CATAMARCA,Siján,1169,NO,NO,NO,NO,SI,NO,SI,NO,NO,-28.2623558875079,-66.2209299175292
CATAMARCA,Andalhualá,241,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.8479427341705,-66.0244068592756
CATAMARCA,Caspichango,39,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.6859290047178,-65.970794986953
CATAMARCA,Chañar Punco,1736,NO,NO,NO,NO,NO,NO,NO,NO,SI,-26.7588342868363,-66.0493067195716
CATAMARCA,El Cajón,141,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.3955476915097,-66.2641930164042
CATAMARCA,El Cerrito,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-26.6988604981977,-66.0387334407325
CATAMARCA,El Desmonte,144,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.9077168676094,-66.020423153794
CATAMARCA,El Puesto,200,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.6307679478768,-66.0140418967533
CATAMARCA,Famatanca,589,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.8101195558413,-66.0595221384282
CATAMARCA,Fuerte Quemado,459,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.6304336405934,-66.0644373734469
CATAMARCA,La Hoyada,120,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.5189083514476,-66.3686109740362
CABA,VILLA LURO,32502,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6364127783977,-58.5027288050931
CATAMARCA,El Salado,574,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.3120206339513,-67.250879321266
CATAMARCA,Fiambalá,4693,NO,NO,NO,SI,SI,SI,SI,SI,SI,-27.69316213413,-67.608574901701
CATAMARCA,La Puntilla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.1243914662106,-67.4981013989976
CATAMARCA,La Ramadita,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.6442427673373,-67.6139458012753
CATAMARCA,Los Balverdis,6,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.2769854029709,-67.1074444099184
CATAMARCA,Medanitos,999,NO,NO,NO,NO,NO,NO,NO,NO,SI,-27.5239130706008,-67.5891477326484
CATAMARCA,Palo Blanco,992,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.3395852802531,-67.7592295432626
CATAMARCA,Pampa Blanca,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.6354340349652,-67.6168389660358
CATAMARCA,Punta del Agua,167,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.2106668219369,-67.7317928557182
CATAMARCA,Saujil,339,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.5632127581426,-67.6355130611556
CATAMARCA,Tatón,301,NO,NO,NO,NO,NO,NO,NO,NO,SI,-27.3270122428844,-67.4747701838904
MENDOZA,Medrano,817,NO,NO,NO,NO,NO,SI,NO,NO,NO,-33.1762912284126,-68.6231695474222
CATAMARCA,La Loma,388,NO,NO,NO,NO,SI,NO,NO,NO,NO,-26.7574990827117,-66.0331064865258
CATAMARCA,La Puntilla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.8274550484771,-66.0506274507575
CATAMARCA,Lampacito,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,-26.7265981975072,-66.0436979128184
CATAMARCA,Las Mojarras,959,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.6988604981977,-66.0387334407325
CATAMARCA,Loro Huasi,1547,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.7361383729613,-66.0217845814202
CATAMARCA,Medanitos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.7588342868363,-66.0493067195716
CATAMARCA,Palo Seco,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.8274550484771,-66.0506274507575
CATAMARCA,Punta de Balasto,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.9300943985158,-66.1487294264287
CATAMARCA,San José,2901,NO,NO,NO,NO,SI,NO,NO,NO,NO,-26.77456,-66.0347
CATAMARCA,San Jose Banda,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.8101195558413,-66.0595221384282
CATAMARCA,San Jose Norte,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.7745985033315,-66.0362576892132
CATAMARCA,Santa María,11648,NO,NO,NO,NO,SI,NO,NO,NO,NO,-26.6891167120231,-66.018884441311
CATAMARCA,Yapes,129,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.8289862929732,-66.0179166770413
CATAMARCA,Alijilán,1396,NO,NO,NO,NO,SI,NO,SI,NO,SI,-28.1771812692249,-65.4915924205872
CATAMARCA,Bañado de Ovanta,1096,NO,NO,NO,NO,SI,NO,SI,NO,SI,-28.1034003361447,-65.3076846046355
CATAMARCA,Las Cañas,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.2098696025062,-65.2230167049514
CATAMARCA,Lavalle,792,NO,NO,NO,NO,SI,NO,NO,NO,NO,-28.1946338127179,-65.1137806266473
CATAMARCA,Los Altos,4490,NO,NO,NO,NO,SI,SI,SI,SI,SI,-28.0488590493489,-65.4973640431533
CATAMARCA,Manantiales,659,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.140438079834,-65.4923858642578
CATAMARCA,San Pedro,830,NO,NO,NO,NO,NO,NO,NO,NO,SI,-27.9608485883022,-65.1680076958397
CATAMARCA,Anillaco,232,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.9001528461069,-67.6142838741591
CATAMARCA,Antinaco,105,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.231445564254,-67.6080549409746
CATAMARCA,Banda de Lucero,268,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.0687850626962,-67.50770242056
CATAMARCA,Cerro Negro,24,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.2432405441597,-67.144273179127
CATAMARCA,Copacabana,695,NO,NO,NO,NO,NO,NO,NO,NO,SI,-28.1243914662106,-67.4981013989976
CATAMARCA,Cordobita,61,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.2979798704965,-67.1670904449903
CORDOBA,Las Arrias,1104,SI,NO,NO,NO,NO,NO,SI,SI,SI,-30.3812826841011,-63.5966635615372
CORDOBA,Lucio V. Mansilla,782,NO,NO,NO,NO,NO,NO,SI,SI,SI,-29.8063717196573,-64.7065412644276
CORDOBA,Rosario del Saladillo,178,NO,NO,NO,SI,NO,NO,NO,NO,NO,-30.4293369124895,-63.4478615181188
CORDOBA,San José de la Dormida,4472,SI,NO,NO,NO,SI,SI,SI,SI,SI,-30.3546018393412,-63.9466529209876
CORDOBA,San José de las Salinas,662,NO,NO,NO,NO,NO,NO,NO,SI,SI,-30.0090773891027,-64.6251344233407
CORDOBA,San Pedro Norte,317,NO,NO,NO,NO,NO,SI,NO,NO,NO,-30.0887589979373,-64.1559536726827
CORDOBA,Villa Tulumba,1474,NO,NO,NO,SI,NO,SI,SI,SI,SI,-30.397481563929,-64.1231771567642
CORDOBA,Aldea Santa María,201,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.6948816087071,-62.9114758842793
CORDOBA,Alto Alegre,816,SI,SI,NO,SI,NO,NO,SI,SI,SI,-32.3460951978736,-62.8853485991764
CORDOBA,Ana Zumarán,98,NO,NO,NO,NO,NO,NO,NO,NO,SI,-32.3908244034289,-63.0574835050696
CORDOBA,Ballesteros,3928,SI,NO,NO,SI,NO,SI,SI,SI,SI,-32.5453815879853,-62.9833005213374
CORDOBA,Ballesteros Sur,532,NO,NO,NO,SI,NO,SI,SI,NO,NO,-32.5885971215357,-63.027038782482
CORDOBA,Bell Ville,33835,SI,SI,NO,SI,NO,NO,SI,SI,SI,-32.6285600750708,-62.6891149083321
CORDOBA,Benjamín Gould,699,NO,NO,NO,NO,NO,SI,SI,NO,SI,-33.5901195408333,-62.7303890735446
JUJUY,Perico,44750,NO,SI,NO,NO,SI,SI,SI,SI,SI,-24.3798152834467,-65.1132793807486
JUJUY,Pila Pardo,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-24.5598827881681,-64.9141975517301
JUJUY,Puesto Viejo,1372,NO,SI,NO,NO,SI,NO,SI,SI,SI,-24.4823598416465,-64.9672130216717
JUJUY,San Isidro,93,NO,NO,NO,NO,NO,NO,NO,NO,NO,-24.5556368462513,-64.9424207944567
JUJUY,San Juancito,45,NO,NO,NO,NO,NO,NO,NO,NO,SI,-24.3831944753324,-64.9958370634563
JUJUY,Aparzo,52,NO,NO,NO,NO,NO,NO,NO,NO,NO,-23.0996196486859,-65.1862116284442
JUJUY,Cianzo,76,NO,NO,NO,NO,NO,NO,NO,NO,NO,-23.1510060722338,-65.127531756215
JUJUY,Coctaca,141,NO,NO,NO,NO,NO,NO,NO,NO,NO,-23.1281936873376,-65.2973378850934
JUJUY,El Aguilar,2264,NO,NO,NO,NO,SI,NO,SI,SI,SI,-23.210239970845,-65.6779050336532
JUJUY,Hipólito Yrigoyen (Est. Iturbe),456,NO,NO,NO,SI,NO,NO,NO,NO,NO,-22.978267572073,-65.3537794942853
JUJUY,Humahuaca,10256,SI,NO,NO,NO,SI,SI,SI,SI,SI,-23.2026118920444,-65.3508743745648
JUJUY,Palca de Aparzo,144,NO,NO,NO,NO,NO,NO,NO,NO,SI,-23.1229806791675,-65.1333482063984
JUJUY,Palca de Varas,103,NO,NO,NO,NO,NO,NO,NO,NO,NO,-23.1004388682846,-65.1160803501257
JUJUY,Rodero,30,NO,NO,NO,NO,NO,NO,NO,NO,NO,-23.0621288433346,-65.3258281190006
JUJUY,Tres Cruces,376,NO,NO,NO,SI,NO,NO,NO,NO,SI,-22.9172890384617,-65.5874003328951
JUJUY,Uquía (Est. Senador Pérez),508,SI,NO,NO,SI,NO,NO,SI,NO,NO,-23.3018065170017,-65.3575618341785
JUJUY,Bananal,689,NO,NO,NO,SI,NO,NO,NO,NO,NO,-23.5657711190253,-64.5013724325995
JUJUY,Bermejito,145,NO,NO,NO,NO,NO,NO,NO,NO,NO,-23.7870506884017,-64.730065775808
JUJUY,Caimancito,5336,SI,NO,NO,NO,SI,SI,SI,SI,SI,-23.7395269322752,-64.5941006141069
JUJUY,Calilegua,5997,NO,SI,NO,NO,SI,NO,NO,SI,SI,-23.7694721379755,-64.766556217593
JUJUY,Chalicán,1062,NO,NO,NO,NO,NO,SI,NO,NO,SI,-24.0708657869155,-64.8037328279296
SANTA FE,Puerto Reconquista,1144,NO,NO,NO,NO,NO,NO,SI,NO,SI,-29.2349873699001,-59.5802691789886
MENDOZA,Phillips,894,NO,NO,NO,NO,NO,SI,SI,NO,NO,-33.2032507142375,-68.3832295478144
MENDOZA,Rodríguez Peña,751,NO,NO,NO,NO,NO,SI,SI,NO,SI,-33.1211519220358,-68.6046800215005
MENDOZA,Desaguadero,424,NO,NO,NO,NO,NO,NO,SI,SI,SI,-33.4052265769401,-67.1641664357197
MENDOZA,La Paz,7872,SI,NO,NO,SI,NO,NO,SI,SI,SI,-33.4610193184125,-67.5595785270435
MENDOZA,Villa Antigua,311,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.4645156410531,-67.6055785043576
MENDOZA,Blanco Encalada,555,NO,NO,NO,NO,NO,SI,SI,NO,NO,-33.0355485376289,-69.0065315897085
MENDOZA,Capdeville,5103,NO,NO,NO,NO,NO,NO,NO,NO,SI,-32.7248779288865,-68.9085584856171
MENDOZA,El Algarrobal,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.8327487536079,-68.7957179005563
MENDOZA,El Borbollon,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.8069208013923,-68.7772864976942
MENDOZA,EL CHALLAO,0,NO,NO,NO,SI,NO,NO,NO,NO,NO,-32.8187507127469,-68.9164320667614
MENDOZA,EL PLUMERILLO,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,-32.8468358627701,-68.8191474531696
MENDOZA,EL RESGUARDO,0,NO,NO,NO,SI,NO,NO,NO,SI,NO,-32.7650499892594,-68.7913047281368
MENDOZA,EL ZAPALLAR,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,-32.8555537707294,-68.8280317752065
MENDOZA,Jocolí,804,NO,NO,NO,NO,NO,NO,SI,SI,SI,-32.5843190924112,-68.6808088140348
MENDOZA,La Cieneguita,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.8444580470853,-68.8646206504362
MENDOZA,Las Cuevas,8,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.8079619437825,-70.0851824266087
MENDOZA,El Vergel,362,NO,NO,NO,NO,NO,SI,NO,NO,NO,-32.7623132216047,-68.6476011792189
MENDOZA,Ingeniero Gustavo André,288,NO,NO,NO,NO,NO,SI,NO,NO,NO,-32.6824002043157,-68.3268969073829
MENDOZA,Las Heras,189067,SI,NO,SI,SI,SI,SI,SI,SI,SI,-32.8499236875213,-68.8452567330483
MENDOZA,Los Penitentes,2,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.8369504266306,-69.853921289708
MENDOZA,Panquehua,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,-32.8349236425418,-68.8451652007894
MENDOZA,Papagayos,0,NO,NO,NO,NO,SI,NO,NO,SI,SI,-32.8219,-68.8964
MENDOZA,Polvaredas,128,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.8190384814445,-69.7097346552796
MENDOZA,Puente del Inca,126,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.8198835580194,-69.9250020499226
MENDOZA,Punta de Vacas,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.8488063589156,-69.7763007026825
MENDOZA,Sierras De Encalada,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-32.9869460291704,-68.9485091767272
MENDOZA,Uspallata,3810,SI,NO,SI,SI,NO,NO,SI,SI,SI,-32.595534534037,-69.3582053741335
MENDOZA,3 de Mayo,516,NO,NO,NO,NO,NO,SI,SI,NO,SI,-32.675527945267,-68.6462113031921
MENDOZA,Barrio Alto del Olvido,266,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.6727794218396,-68.5922473767644
MENDOZA,Barrio Jocolí II,163,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.6740793089036,-68.6692696211749
MENDOZA,Barrio La Esperanza,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.6735728612892,-68.3840802981371
MENDOZA,Barrio La Palmera,136,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.6969328275291,-68.5506213221534
MENDOZA,Barrio La Pega,392,NO,NO,NO,NO,NO,NO,SI,NO,NO,-32.8128590043094,-68.6835373227479
MENDOZA,Barrio Lagunas de Bartoluzzi,290,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.6111088672137,-68.5714746331489
MENDOZA,Barrio Los Jarilleros,831,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.7153965740662,-68.6584021819475
MENDOZA,Barrio Los Olivos,73,SI,NO,NO,NO,NO,NO,SI,NO,NO,-32.6972155730911,-68.3295580099939
MENDOZA,Barrio Virgen del Rosario,211,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.7027597161508,-68.3124921903406
MENDOZA,Costa de Araujo,2816,NO,NO,NO,SI,NO,SI,NO,SI,SI,-32.7568943573314,-68.4085951866641
MENDOZA,El Paramillo,90,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.7813088245414,-68.5336830930131
MISIONES,Aristóbulo del Valle,12375,SI,SI,NO,SI,SI,NO,SI,SI,SI,-27.0952902000827,-54.8949054572105
MISIONES,Campo Grande,6547,SI,NO,NO,SI,SI,NO,SI,SI,SI,-27.2062681295066,-54.979095503669
MISIONES,Dos de Mayo Núcleo I,6504,NO,NO,NO,SI,NO,NO,SI,NO,NO,-27.0205393332885,-54.6877327006159
MISIONES,Dos de Mayo Núcleo II,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.029119573606,-54.6647616030905
MISIONES,Dos de Mayo Núcleo III,739,NO,NO,NO,NO,NO,SI,NO,NO,NO,-27.0065768537216,-54.6123536244069
MISIONES,Kilómetro 17,439,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.3105260940585,-54.9030555649231
MISIONES,Nucleo I,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-26.9808943053968,-54.7030774930753
MISIONES,Nucleo Ii,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,-27.0234502899983,-54.6788256442778
MISIONES,Pueblo Illia,348,NO,NO,NO,NO,NO,SI,NO,NO,NO,-27.1485153432864,-54.5624940052185
MISIONES,Salto Encantado,3543,NO,SI,NO,NO,SI,SI,SI,NO,SI,-27.0822797871022,-54.8334856092969
MISIONES,Barrio del Lago,69,NO,NO,NO,SI,NO,NO,NO,NO,NO,-27.4636033945712,-55.8005801049338
MISIONES,Bonpland,1842,SI,NO,NO,NO,NO,NO,SI,NO,SI,-27.4820696887808,-55.4774200837194
MISIONES,Candelaria,13777,SI,SI,NO,NO,SI,NO,SI,SI,SI,-27.4591653471738,-55.7430844145913
MISIONES,Cerro Corá,684,NO,NO,NO,NO,NO,NO,SI,NO,SI,-27.508609969523,-55.6038621436184
MISIONES,Loreto,309,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.3296012279697,-55.5228090005038
MISIONES,Mártires,530,NO,NO,NO,NO,NO,SI,NO,SI,SI,-27.4188647592881,-55.3777936639947
MISIONES,Profundidad,385,NO,NO,NO,NO,NO,SI,NO,NO,NO,-27.5585198137316,-55.7034474067364
MISIONES,Puerto Santa Ana,53,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.3330798818829,-55.5864347793367
SALTA,Apolinario Saravia,6730,NO,SI,NO,NO,SI,SI,SI,SI,SI,-24.4402117565864,-64.0003361370349
SALTA,Ceibalito,176,NO,NO,NO,NO,NO,NO,NO,NO,NO,-25.1278603615752,-64.2896735059411
SALTA,Centro 25 de Junio,877,NO,NO,NO,NO,NO,NO,NO,SI,SI,-24.9773189675124,-63.8698564395644
SALTA,Coronel Mollinedo,1061,NO,NO,NO,NO,SI,SI,NO,NO,SI,-24.5136418287603,-64.0648836625582
SALTA,Coronel Olleros,432,NO,NO,NO,NO,NO,SI,NO,NO,SI,-25.1146923148948,-64.2258664425772
SALTA,El Quebrachal,6536,NO,SI,NO,SI,SI,NO,SI,SI,SI,-25.3519821824981,-64.0287963887805
SALTA,Gaona,1883,NO,SI,NO,SI,SI,NO,SI,NO,SI,-25.2581750325612,-64.0470243002426
SALTA,General Pizarro,1604,NO,NO,NO,SI,SI,SI,NO,NO,SI,-24.2342248497577,-63.9910915395849
SALTA,Joaquín V. González,16329,SI,SI,NO,SI,SI,NO,SI,SI,SI,-25.1294324707809,-64.1385893694805
SALTA,Las Lajitas,9887,NO,SI,NO,SI,SI,SI,SI,SI,SI,-24.7331988444238,-64.1994831202005
SALTA,Luis Burela,1070,NO,NO,NO,NO,NO,SI,NO,NO,NO,-24.397713500488,-63.9961108041489
SALTA,Macapillo,90,NO,NO,NO,NO,NO,NO,NO,NO,NO,-25.421569027557,-63.9896049019406
SALTA,Nuestra Señora de Talavera,1328,NO,NO,NO,NO,NO,NO,NO,SI,SI,-25.481072557645,-63.7880008281707
SALTA,Piquete Cabado,681,NO,NO,NO,NO,SI,SI,NO,NO,NO,-24.8260406674686,-64.1855790667322
SALTA,Río del Valle,758,NO,NO,NO,NO,SI,SI,NO,NO,NO,-24.6839685116395,-64.2017888257331
SALTA,Tolloche,197,NO,NO,NO,SI,NO,NO,NO,NO,NO,-25.5466456710139,-63.5342918601747
SAN LUIS,Naschel,3543,NO,SI,NO,NO,NO,SI,SI,NO,SI,-32.9168215937221,-65.3755476812695
SAN LUIS,Papagayos,433,NO,NO,NO,NO,NO,SI,NO,NO,NO,-32.6786405437002,-64.9881795223679
SAN LUIS,Pozo Cavado,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.5788404639064,-65.161517865176
SAN LUIS,Punta De La Loma,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.6849107237951,-65.0788264408136
SAN LUIS,Renca,178,NO,NO,NO,NO,NO,SI,NO,NO,NO,-32.7717680736652,-65.3637605007649
SAN LUIS,San Felipe,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.80964342,-65.46121169
SAN LUIS,San Miguel,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.8898231742815,-65.042421189722
SAN LUIS,San Pablo,192,NO,NO,NO,NO,NO,SI,NO,NO,NO,-32.658342389353,-65.3080920411456
SAN LUIS,Santa Martina,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.51637957,-65.12347967
SAN LUIS,Tilisarao,6256,NO,SI,NO,NO,NO,SI,NO,SI,SI,-32.7329281106581,-65.2915274383295
SAN LUIS,Villa del Carmen,751,NO,NO,NO,NO,NO,SI,SI,NO,SI,-32.9411267835778,-65.0394664526979
SAN LUIS,Villa Larca,957,NO,NO,NO,NO,NO,SI,SI,SI,SI,-32.6175433008771,-64.9809087535547
SAN LUIS,Balde De La Isla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.1207484881024,-65.9668439489068
SAN LUIS,Carolina,251,NO,NO,NO,NO,NO,SI,SI,NO,NO,-32.8128571637146,-66.0932327577628
SAN LUIS,Cerros Largos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.78265068,-65.95597155
SAN LUIS,Cienaga De Intihuasi,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.92912318,-65.94001107
SAN LUIS,El Arenal,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.7000331013064,-66.0130171058256
SAN LUIS,El Baldecito,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.8833401170964,-65.8658654920024
SAN LUIS,El Durazno,0,NO,NO,NO,NO,NO,SI,NO,SI,NO,-33.1933000679405,-66.1568981530519
SAN LUIS,El Trapiche,1200,NO,NO,NO,NO,NO,SI,SI,SI,SI,-33.1082715280981,-66.063371211902
SAN LUIS,Eleodoro Lobos,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-33.39105095,-66.01520981
SAN LUIS,Estancia Grande,53,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.1905465526598,-66.1527985566353
SAN LUIS,Fraga,1127,NO,NO,NO,NO,NO,SI,SI,NO,SI,-33.502087069887,-65.7926477789763
SAN LUIS,Intihuasi,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.8258700904104,-65.9697369177069
SANTA FE,Amenábar,1605,SI,NO,NO,NO,NO,SI,SI,SI,SI,-34.136118440775,-62.4229084851079
SANTA FE,Cafferata,1449,SI,NO,NO,SI,NO,NO,NO,SI,SI,-33.4414158758935,-62.0868714692657
SANTA FE,Cañada del Ucle,698,SI,NO,NO,NO,NO,SI,SI,NO,NO,-33.4103440716357,-61.6070433975613
SANTA FE,Carmen,1611,NO,NO,NO,NO,NO,SI,SI,SI,SI,-33.7327788629688,-61.7609271479419
SANTA FE,Carreras,1906,NO,SI,NO,NO,NO,SI,SI,SI,SI,-33.5982834566103,-61.3117684362059
